ID,英文名稱,中文名稱,圖片,化學式,更新日期
623056,diphenylarsenic acid; diphenylarsonic acid,二苯胂酸,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsO(OH)</Font>",2012-11-26
623057,diphenylantimony tricyanide,三氰化二苯锑,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Sb(CN)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623058,diphenylantimony trichloride,三氯化二苯锑,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SbCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623059,diphenylaminocyanoarsine,二苯胺氰胂,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">12</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub><Font html:Color=""#000000"">AsCNN</Font>",2012-11-26
623060,diphenylaminochloroarsine,二苯胺氯胂,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">12</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub><Font html:Color=""#000000"">AsClN</Font>",2012-11-26
623061,di-o-tolyltin dichloride {m-; p-},二氯化二-邻-甲苯锡；二氯化二-邻-【艹叨】锡 {间-；对-},,<p>Sn(CH<sub>3</sub>C<sub>6</sub>H<sub>4</sub>)<sub>2</sub>Cl<sub>2</sub></p>,2012-11-26
623062,di-n-propyldibromodipyridinetin,二正丙基二溴二吡啶锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">N)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623063,dinitrogen trioxide,三氧化二氮,,"<Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623064,dinitrogen tetraoxide,四氧化二氮,,"<Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623065,dinitrogen pentaoxide,五氧化二氮,,"<Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
623066,di-n-butylzinc,二[正]丁锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623067,di-n-butylcadmium,二[正]丁[基]镉,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cd</Font>",2012-11-26
623068,dimethylzinc,二甲[基]锌,,"<Font html:Color=""#000000"">Zn(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623069,dimethyltin disulfide,二硫化二甲锡,,"<Font html:Color=""#000000"">SnS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623070,dimethyltin diiodide,二碘化二甲锡,,"<Font html:Color=""#000000"">Sn(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">I</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623071,dimethyltin difluoride,二氟化二甲锡,,"<Font html:Color=""#000000"">Sn(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">F</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623072,dimethyltin dibromide,二溴化二甲锡,,"<Font html:Color=""#000000"">Sn(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623073,dimethyltin,二甲锡,,"<Font html:Color=""#000000"">Sn(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623074,dimethylsilane,二甲[基]矽烷,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SiH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623076,dimethylphosphinic acid,二甲[基]异次磷酸,,<p>(CH<sub>3</sub>)<sub>2</sub>PO(OH)</p>,2012-11-26
623077,dimethylphenylarsine,二甲苯胂,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">As(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623078,dimethylmercury,二甲[基]汞,,"<Font html:Color=""#000000"">Hg(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623079,dimethylglyoximatocobalt(II) chloride,氯化丁二酮二肟钴(II),,"<Font html:Color=""#000000"">[Co(C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">8</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
623080,dimethylethyltin iodide,碘化二甲基乙锡,,"<Font html:Color=""#000000"">Sn(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)I</Font>",2012-11-26
623081,dimethylethylpropyltin,二甲基乙丙锡,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)Sn</Font>",2012-11-26
623082,dimethyldithiocarbamate zinc,二甲胺二硫甲酸锌；二甲胺甲硫羟羰酸锌 {吉阑},,"<Font html:Color=""#000000"">Zn[(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">NCSS]</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623083,dimethyldiisobutyltin,二甲二异丁锡,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Sn</Font>",2012-11-26
623084,dimethyldiethyltin,二甲二乙锡,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Sn</Font>",2012-11-26
623085,dimethyldichlorodipyridinetin,二甲基二氯二吡啶锡,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SnCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">N)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623086,dimethyldibromodipyridinetin,二甲基二溴二吡啶锡,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SnBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">N)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623087,dimethylcyanoarsine,二甲氰胂 {氰化二甲砷},,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsCN</Font>",2012-11-26
623088,dimethylchloroarsine,氯二甲胂,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsCl</Font>",2012-11-26
623089,dimethylcadmium,二甲[基]镉,,"<Font html:Color=""#000000"">Cd(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623090,dimethylbromoarsine,溴二甲胂,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsBr</Font>",2012-11-26
623091,dimethylboron iodide,碘化二甲硼,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">BI</Font>",2012-11-26
623092,dimethylboric acid,二甲硼酸,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">BOH</Font>",2012-11-26
623093,dimethylarsonic acid,二甲胂酸,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsO(OH)</Font>",2012-11-26
623094,dimethylarsinic acid; dimethylarsonic acid,二甲胂酸,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsO(OH)</Font>",2012-11-26
623095,dimethylarsine,二甲胂,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsH</Font>",2012-11-26
623096,dimethylarsenic trichloride,三氯化二甲砷,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623097,dimethylarsenic monochloride ,氯化二甲砷,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsCl</Font>",2012-11-26
623098,dimethylarsenic cyanide,氰化二甲砷,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsCN</Font>",2012-11-26
623099,dimethylarsenic chloride,氯化二甲砷,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsCl</Font>",2012-11-26
623100,dimethylarsenic acid,二甲砷酸,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">HAsO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623101,dimethyl telluride,二甲[基]碲,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Te</Font>",2012-11-26
623102,dimethyl selenide,二甲[基]硒,,"<Font html:Color=""#000000"">(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Se</Font>",2012-11-26
623103,dimethoxyboron chloride,氯化二(甲氧)硼,,(CH<Sub>3</Sub><Font>O)</Font><Sub>2</Sub><Font>BCl </Font>,2012-11-26
623104,dimercuroammonium chloride,氯化二亚汞铵,,"<Font html:Color=""#000000"">(NH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Hg</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)Cl</Font>",2012-11-26
623105,diisopropyltin dichloride,二氯化二异丙锡,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SnCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623106,diisopentyl cadmium,二异戊镉,,"<Font html:Color=""#000000"">Cd(C</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">11</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623107,diisoamylcadmium,二异戊镉,,"<Font html:Color=""#000000"">Cd(C</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">11</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623108,diisoamyloxyboron chloride,氯化二(异戊氧)硼,,(C<Sub>5</Sub><Font>H</Font><Sub>11</Sub><Font>O)</Font><Sub>2</Sub><Font>BCl</Font>,2012-11-26
623109,diiodomethylarsonic acid,(二碘甲)胂酸,,"<Font html:Color=""#000000"">CHI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsO(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623110,dihydroxyarsinobenzophenone,二羟胂二苯甲酮,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">COC</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">As(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623111,dihydroxyarsenobenzene,二羟偶胂苯,,"<Font html:Color=""#000000"">HOC</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">As=AsC</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">OH</Font>",2012-11-26
623112,digermane,二锗烷,,"<Font html:Color=""#000000"">Ge</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
623113,diethylzinc,二乙[基]锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623114,diethyltin dichloride,二氯二乙锡,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SnCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623115,diethyltin dibromide,二溴化二乙锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623116,diethyltin,二乙[基]锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623117,diethylselenium oxide,氧化二乙硒,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SeO</Font>",2012-11-26
623118,diethylmercury,二乙[基]汞,,"<Font html:Color=""#000000"">Hg(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
